fiscal_year,fund,function,department,division,account_type,category,original_budget,revised_budget,ytd_actual
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER CAPITAL PROJECTS,REVENUE,OTHER REVENUES,0.0,0.0,6071.4
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,NON-DEPARTMENTAL,4300.0,3979.0,3978.48
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,INDIRECT COSTS,70199.0,70199.0,69010.0
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,OPERATIONS,640611.0,1100293.0,548045.87
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,PERSONNEL,2427372.0,2321762.0,2039297.96
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,CHARGES FOR SERVICES,2706200.0,2704000.0,2841274.79
2018,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,LICENSES & PERMITS,454350.0,454350.0,444149.44
2018,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,PROPERTY TAXES,3933702.0,3933702.0,4012874.68
2018,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,REVENUE,CHARGES FOR SERVICES,1371700.0,1371700.0,1373350.3
2018,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,REVENUE,INTEREST ON INVEST,0.0,0.0,1919.44
2018,OFF-STREET PARKING FUND,PARKING,PARKING,ROSEMARY GARAGE (WALLACE DECK),EXPENSE,INDIRECT COSTS,26619.0,26619.0,22591.0
2018,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,LICENSES & PERMITS,33800.0,33800.0,30305.75
2018,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,INTEREST ON INVEST,1500.0,1500.0,904.52
2018,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,PERSONNEL,350208.0,330094.0,322174.58
2018,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,CAPITAL,0.0,350000.0,285300.0
2018,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,NON-DEPARTMENTAL,150.0,150.0,-889.11
2018,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,INDIRECT COSTS,15352.0,15352.0,13575.0
2018,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,REVENUE,OTHER SOURCES FUNDS,558400.0,805681.0,0.0
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,LUMO REWRITE,EXPENSE,OPERATIONS,0.0,187056.0,91410.59
2018,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R COMMUNITY CENTER,EXPENSE,OPERATIONS,113202.0,128365.0,114346.46
2018,GENERAL FUND,LEISURE,PARKS & RECREATION,140 WEST PUBLIC PLAZA,EXPENSE,OPERATIONS,0.0,28588.0,11279.14
2018,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R HARGRAVES CENTER,EXPENSE,OPERATIONS,108330.0,125520.0,120709.27
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ADMIN,EXPENSE,PERSONNEL,836863.0,836263.0,811693.08
2018,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE EMERGENCY OPERATIONS,EXPENSE,OPERATIONS,857203.0,874271.0,795028.11
2018,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ATHLETICS,EXPENSE,OPERATIONS,393521.0,376876.0,288125.01
2018,GENERAL FUND,LEISURE,LIBRARY,LIBRARY,EXPENSE,OPERATIONS,754739.0,841860.0,820741.05
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,OPERATIONS,84420.0,82896.0,63344.43
2018,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,PERSONNEL,117500.0,117500.0,1431834.29
2018,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,OTHER USES OF FUNDS,92524.0,92524.0,114034.32
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT BUILDING MAINTENANCE,EXPENSE,OPERATIONS,852912.0,886659.0,615999.25
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT TARHEEL EXPRESS,EXPENSE,INDIRECT COSTS,25215.0,25215.0,21145.0
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT BUILDING MAINTENANCE,EXPENSE,PERSONNEL,12100.0,12100.0,6342.68
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT TARHEEL EXPRESS,EXPENSE,OPERATIONS,57119.0,57119.0,31994.63
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,CAPITAL,0.0,38642.0,38570.05
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,PERSONNEL,8927974.0,8821574.0,7628108.04
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADMIN,EXPENSE,INDIRECT COSTS,135220.0,135220.0,134469.0
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADMIN,EXPENSE,PERSONNEL,1419419.0,1433419.0,1325363.5
2018,TRANSIT FUND,TRANSIT,TRANSIT,,EXPENSE,PERSONNEL,0.0,129746.0,67612.06
2018,AFFORD HSG DEVELOP RESERVE,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,REVENUE,OTHER SOURCES FUNDS,0.0,1748780.0,688395.0
2018,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,NON-DEPARTMENTAL,8300.0,8300.0,4050.0
2018,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,EXPENSE,OPERATIONS,660395.0,660395.0,7429.55
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC HOUSING,,EXPENSE,NON-DEPARTMENTAL,0.0,415.0,413.0
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC HOUSING,,EXPENSE,OPERATIONS,22260.0,50516.0,4390.68
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,PARKS & RECREATION,,EXPENSE,CAPITAL,159000.0,100000.0,0.0
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,INTEREST ON INVEST,2500.0,2500.0,7449.03
2018,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,OTHER SOURCES FUNDS,922293.0,922293.0,906831.26
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,OTHER REVENUES,0.0,53076.0,57275.52
2018,CAPITAL RESERVE FUND,CAPITAL,,,REVENUE,OTHER SOURCES FUNDS,-240.0,-240.0,0.0
2018,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,REVENUE,INTERGOV'T - FEDERAL,119740.0,163261.0,56979.05
2018,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,EXPENSE,CAPITAL,0.0,50.0,0.0
2018,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,INTERGOV'T - FEDERAL,990360.0,990360.0,1229561.92
2018,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,CHARGES FOR SERVICES,956166.0,956166.0,996848.29
2018,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,OTHER SOURCES FUNDS,355473.0,442939.0,0.0
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,LUMO REWRITE,EXPENSE,OPERATIONS,163961.0,259606.0,31887.42
2019,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,NON-DEPARTMENTAL,1612797.0,2030062.0,462793.25
2019,GENERAL FUND,GENERAL GOVERNMENT,TECHNOLOGY SOLUTIONS,,EXPENSE,OPERATIONS,532889.0,600152.0,183841.76
2019,GENERAL FUND,GENERAL GOVERNMENT,MANAGER,,EXPENSE,OPERATIONS,210084.0,220184.0,38263.68
2019,GENERAL FUND,GENERAL GOVERNMENT,MAYOR,,EXPENSE,OPERATIONS,25556.0,25806.0,4199.27
2019,GENERAL FUND,,,,REVENUE,INTEREST ON INVEST,50000.0,50000.0,21452.86
2019,GENERAL FUND,,,,REVENUE,PROPERTY TAXES,31771000.0,31771000.0,5909425.05
2019,GENERAL FUND,,,,REVENUE,OTHER REVENUES,398600.0,451503.0,189786.72
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER CAPITAL PROJECTS,EXPENSE,INTEREST/FISCAL CHGS,105497.0,114239.0,0.0
2019,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING ADMIN,EXPENSE,INTEREST/FISCAL CHGS,595.0,595.0,0.0
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,NON-DEPARTMENTAL,3200.0,3200.0,4426.63
2019,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING ADMIN,EXPENSE,PERSONNEL,563062.0,563062.0,170050.32
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,OTHER USES OF FUNDS,250890.0,250890.0,0.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,INDIRECT COSTS,225632.0,225632.0,0.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,NON-DEPARTMENTAL,75057.0,75057.0,39832.03
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,OPERATIONS,431212.0,431212.0,104374.16
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,OPERATIONS,1787393.0,1953393.0,556885.9
2019,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,INTEREST ON INVEST,1394.0,1394.0,552.33
2019,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,REVENUE,OTHER REVENUES,18000.0,18000.0,5000.0
2019,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,EXPENSE,PERSONNEL,633675.0,633675.0,257315.73
2019,OFF-STREET PARKING FUND,PARKING,PARKING,ROSEMARY GARAGE (WALLACE DECK),EXPENSE,PERSONNEL,208705.0,208705.0,93118.34
2019,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING OFF-ST NONDEPARTMENTAL,EXPENSE,PERSONNEL,29380.0,29380.0,11414.8
2019,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,OTHER SOURCES FUNDS,24590.0,455555.0,0.0
2019,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,OTHER USES OF FUNDS,24590.0,24590.0,0.0
2019,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,INDIRECT COSTS,6050.0,6050.0,0.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADMIN,EXPENSE,OPERATIONS,201662.0,226162.0,67277.45
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADMIN,EXPENSE,PERSONNEL,1625134.0,1693828.0,587839.54
2019,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,REVENUE,OTHER SOURCES FUNDS,679501.0,1098927.0,0.0
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R SPECIAL EVENTS,EXPENSE,OPERATIONS,113322.0,0.0,27166.37
2019,GENERAL FUND,LEISURE,LIBRARY,LIBRARY,EXPENSE,OPERATIONS,711181.0,720441.0,365979.5
2019,GENERAL FUND,LEISURE,LIBRARY,LIBRARY,EXPENSE,PERSONNEL,2447776.0,2447776.0,986512.25
2019,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,OTHER SOURCES FUNDS,81551.0,81551.0,0.0
2019,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,OPERATIONS,17288.0,17288.0,4425.97
2019,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,EXPENSE,OPERATIONS,235000.0,235000.0,106947.42
2019,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC WORKS,,EXPENSE,OPERATIONS,150000.0,159503.0,43119.3
2019,GRANTS FUND,PUBLIC SAFETY,POLICE,,EXPENSE,OPERATIONS,0.0,114521.0,6154.67
2019,DEBT SERVICE FUND,DEBT SERVICE,,,EXPENSE,OTHER USES OF FUNDS,16919.0,16919.0,0.0
2019,DEBT SERVICE FUND,DEBT SERVICE,,,EXPENSE,PRINCIPAL,5845000.0,5845000.0,160000.0
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,PLANNING & SUSTAINABILITY,EXPENSE,PERSONNEL,1573698.0,1573698.0,572005.44
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW BUILDING MAINTENANCE,EXPENSE,PERSONNEL,761711.0,761711.0,286301.24
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW BUILDING MAINTENANCE,EXPENSE,CAPITAL,472214.0,472214.0,34895.0
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R COMMUNITY CENTER,EXPENSE,OPERATIONS,126642.0,136158.0,52937.41
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW STREETS,EXPENSE,PERSONNEL,1060255.0,1060255.0,425929.64
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ADMIN,EXPENSE,PERSONNEL,865677.0,873177.0,374338.29
2019,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE EMERGENCY OPERATIONS,EXPENSE,PERSONNEL,6986286.0,6986286.0,2933635.19
2019,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE ADMIN,EXPENSE,OPERATIONS,805642.0,816817.0,171030.7
2019,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE PATROL,EXPENSE,PERSONNEL,10274004.0,10274004.0,3978930.18
2019,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE ADMIN,EXPENSE,PERSONNEL,492506.0,492506.0,220953.8
2019,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,REVENUE,INTERGOV'T - FEDERAL,0.0,61751.0,66146.52
2019,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,REVENUE,OTHER SOURCES FUNDS,24000.0,199079.0,0.0
2019,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,EXPENSE,OPERATIONS,95076.0,371836.0,196684.89
2019,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,EXPENSE,PERSONNEL,0.0,18020.0,0.0
2019,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,EXPENSE,CAPITAL,0.0,50.0,0.0
2016,GENERAL FUND,,,,REVENUE,INTERGOV'T - FEDERAL,13000.0,13000.0,0.0
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,PLANNING & SUSTAINABILITY,EXPENSE,OPERATIONS,558108.0,1039406.0,488130.32
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW BUILDING MAINTENANCE,EXPENSE,PERSONNEL,652477.0,565080.0,526829.05
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW SOLID WASTE,EXPENSE,OPERATIONS,1816231.0,1809849.0,1762293.77
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ENGINEERING,EXPENSE,OPERATIONS,134442.0,99538.0,65031.52
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW STREETS,EXPENSE,OPERATIONS,1143235.0,1305683.0,748457.03
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW TRAFFIC,EXPENSE,OPERATIONS,1014880.0,1188525.0,999947.42
2016,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,OTHER USES OF FUNDS,856548.0,3670315.0,1382542.94
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,OPERATIONS,69350.0,143953.0,135824.47
2016,GENERAL FUND,GENERAL GOVERNMENT,COMM & PUBLIC AFFAIRS,,EXPENSE,OPERATIONS,203998.0,265080.0,213655.2
2016,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,NON-DEPARTMENTAL,1810745.0,1755822.0,1319524.93
2016,AFFORD HSG DEVELOP RESERVE,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,NON-DEPARTMENTAL,0.0,0.0,0.0
2016,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,INTERGOV'T - LOCAL,8333.0,8333.0,0.0
2016,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,REVENUE,OTHER SOURCES FUNDS,35237.0,35237.0,0.0
2016,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,REVENUE,OTHER REVENUES,1291.0,1291.0,1310.49
2016,TRANSIT CAPITAL RESERVE FUND,TRANSIT,TRANSIT,,REVENUE,OTHER SOURCES FUNDS,198339.0,549321.0,1200000.0
2016,DEBT SERVICE FUND,DEBT SERVICE,,,EXPENSE,INTEREST/FISCAL CHGS,2082643.0,2082643.0,2007633.16
2016,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,OTHER SOURCES FUNDS,909582.0,909582.0,909581.26
2016,CAPITAL RESERVE FUND,CAPITAL,,,REVENUE,OTHER SOURCES FUNDS,-240.0,-240.0,0.0
2016,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,PROPERTY TAXES,6520000.0,6520000.0,6405091.42
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,INDIRECT COSTS,197535.0,197535.0,170718.0
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADVERTISING,REVENUE,CHARGES FOR SERVICES,150000.0,150000.0,121843.57
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,NON-DEPARTMENTAL,32438.0,32438.0,15519.75
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,OPERATIONS,1865958.0,1872437.0,1560016.94
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,PERSONNEL,1322072.0,1372072.0,1299509.11
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADMIN,EXPENSE,OPERATIONS,182604.0,203116.0,140382.54
2016,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,OTHER SOURCES FUNDS,0.0,1109214.0,0.0
2016,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,INTERGOV'T - LOCAL,3218288.0,3218288.0,1818058.96
2016,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,OTHER REVENUES,90671.0,90671.0,113255.61
2016,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,S ELLIOTT RD CULVERT REPLACEMT,EXPENSE,OPERATIONS,0.0,115270.0,48905.0
2016,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,PERSONNEL,678314.0,568493.0,534696.33
2016,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,CHARGES FOR SERVICES,830256.0,830256.0,939897.36
2016,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,OTHER SOURCES FUNDS,0.0,0.0,0.0
2016,LIBRARY GIFT FUND,LEISURE,LIBRARY,,EXPENSE,OPERATIONS,174450.0,223852.0,198452.22
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,140 WEST PUBLIC PLAZA,EXPENSE,OPERATIONS,0.0,100773.0,49054.0
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R COMMUNITY CENTER,EXPENSE,OPERATIONS,107182.0,110616.0,100535.54
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R AQUATICS CENTER,EXPENSE,OPERATIONS,271282.0,279323.0,261520.52
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R COMMUNITY CENTER,EXPENSE,PERSONNEL,278916.0,277079.0,263461.36
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,POLICE,INSPECTIONS,EXPENSE,PERSONNEL,1494829.0,1082629.0,1047486.64
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R MAINTENANCE,EXPENSE,CAPITAL,0.0,0.0,0.0
2016,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE LIFE SAFETY,EXPENSE,OPERATIONS,53877.0,68952.0,42835.85
2016,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE PATROL,EXPENSE,PERSONNEL,9672141.0,9574141.0,8818204.94
2016,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,NON-DEPARTMENTAL,7691.0,7691.0,0.0
2016,GENERAL FUND,LEISURE,LIBRARY,,EXPENSE,PERSONNEL,2182746.0,2178096.0,2045370.77
2016,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,REVENUE,CHARGES FOR SERVICES,1388600.0,1388600.0,1315133.08
2016,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,REVENUE,OTHER REVENUES,20000.0,20000.0,19247.18
2016,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING OFF-ST NONDEPARTMENTAL,EXPENSE,OPERATIONS,28730.0,29340.0,11598.79
2016,OFF-STREET PARKING FUND,PARKING,PARKING,ROSEMARY GARAGE (WALLACE DECK),EXPENSE,CAPITAL,0.0,67695.0,0.0
2016,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,OTHER USES OF FUNDS,55730.0,55730.0,70643.04
2016,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,OTHER REVENUES,0.0,0.0,10.0
2016,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,EXPENSE,CAPITAL,1307000.0,1512095.0,0.0
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,PARKS & RECREATION,,EXPENSE,CAPITAL,0.0,106750.0,6000.0
2017,GENERAL FUND,GENERAL GOVERNMENT,HUMAN RESOURCE DEVELOPMENT,,EXPENSE,PERSONNEL,936992.0,880080.0,767357.31
2017,GENERAL FUND,GENERAL GOVERNMENT,COMM & PUBLIC AFFAIRS,,EXPENSE,CAPITAL,0.0,20937.0,20935.11
2017,GENERAL FUND,GENERAL GOVERNMENT,ATTORNEY,,EXPENSE,PERSONNEL,319994.0,320032.0,318124.93
2017,GENERAL FUND,GENERAL GOVERNMENT,COUNCIL,,EXPENSE,PERSONNEL,190676.0,190681.0,192268.41
2017,GENERAL FUND,,,,REVENUE,CHARGES FOR SERVICES,3146191.0,3146191.0,3400273.01
2017,GENERAL FUND,,,,REVENUE,INTERGOV'T - FEDERAL,13000.0,13000.0,0.0
2017,GENERAL FUND,,,,REVENUE,OTHER SOURCES FUNDS,4207930.0,13909849.0,1364781.0
2017,GENERAL FUND,,,,REVENUE,INTERGOV'T - STATE,21005102.0,21005102.0,20569747.67
2017,GENERAL FUND,,,,REVENUE,OTHER TAXES,1224000.0,1224000.0,1264912.1
2017,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,REVENUE,OTHER SOURCES FUNDS,20579.0,81696.0,0.0
2017,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,REVENUE,INTEREST ON INVEST,0.0,0.0,629.31
2017,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,REVENUE,OTHER REVENUES,20000.0,20000.0,19194.32
2017,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,EXPENSE,PERSONNEL,572844.0,572844.0,568947.41
2017,OFF-STREET PARKING FUND,PARKING,PARKING,ROSEMARY GARAGE (WALLACE DECK),EXPENSE,NON-DEPARTMENTAL,700.0,700.0,250.55
2017,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING OFF-ST NONDEPARTMENTAL,EXPENSE,OPERATIONS,26144.0,22412.0,17283.18
2017,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,OTHER USES OF FUNDS,24098.0,24098.0,0.0
2017,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,OPERATIONS,79260.0,80410.0,72102.68
2017,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,PERSONNEL,59714.0,61439.0,60601.75
2017,COMPUTER REPLACEMENT FUND,INTERNAL SERVICES,TECHNOLOGY SOLUTIONS,,REVENUE,OTHER SOURCES FUNDS,0.0,1851.0,0.0
2017,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,INTEREST ON INVEST,250.0,250.0,150.61
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,INDIRECT COSTS,212281.0,212281.0,190729.0
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADVERTISING,REVENUE,CHARGES FOR SERVICES,150000.0,150000.0,76629.22
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,NON-DEPARTMENTAL,314126.0,274126.0,264977.88
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,CAPITAL,20000.0,65000.0,56289.0
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT TARHEEL EXPRESS,EXPENSE,PERSONNEL,243948.0,243148.0,182833.99
2017,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,INTERGOV'T - FEDERAL,2012871.0,2184211.0,3799067.19
2017,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,OTHER SOURCES FUNDS,154000.0,7927136.0,6408000.0
2017,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,INTERGOV'T - STATE,2543330.0,3197932.0,3385614.16
